FID,DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
65,05,318,GUARNE,2011,5,6.277647709400000,-75.441331461100006,05318,5318.000000000000000,871.000000000000000,2757.000000000000000,334.000000000000000,3962.000000000000000
66,05,347,HELICONIA,2011,5,6.206032883550000,-75.734785990199995,05347,5347.000000000000000,1531.000000000000000,376.000000000000000,386.000000000000000,2293.000000000000000
67,05,353,HISPANIA,2011,5,5.799364153110000,-75.907238733200003,05353,5353.000000000000000,257.000000000000000,239.000000000000000,20.000000000000000,516.000000000000000
68,05,361,ITUANGO,2011,5,7.171623010360000,-75.764166560000007,05361,5361.000000000000000,21623.000000000000000,673.000000000000000,17910.000000000000000,40206.000000000000000
69,05,364,JARDÍN,2011,5,5.595985091990000,-75.817030132799999,05364,5364.000000000000000,1038.000000000000000,551.000000000000000,154.000000000000000,1743.000000000000000
70,05,368,JERICÓ,2011,5,5.792455576360000,-75.784627705000005,05368,5368.000000000000000,256.000000000000000,345.000000000000000,19.000000000000000,620.000000000000000
71,05,658,SAN JOSÉ DE LA MONTAÑA,2011,5,6.849741206780000,-75.684082190400005,05658,5658.000000000000000,797.000000000000000,398.000000000000000,73.000000000000000,1268.000000000000000
72,05,665,SAN PEDRO DE URABÁ,2011,5,8.278064307259999,-76.382562128199993,05665,5665.000000000000000,19259.000000000000000,11712.000000000000000,8179.000000000000000,39150.000000000000000
73,05,674,SAN VICENTE,2011,5,6.281540108400000,-75.332059799999996,05674,5674.000000000000000,5743.000000000000000,882.000000000000000,2538.000000000000000,9163.000000000000000
74,05,501,OLAYA,2011,5,6.627819406090000,-75.812903715499999,05501,5501.000000000000000,385.000000000000000,171.000000000000000,15.000000000000000,571.000000000000000
75,05,541,PEÑOL,2011,5,6.221683182710000,-75.212372254499996,05541,5541.000000000000000,3335.000000000000000,1268.000000000000000,2091.000000000000000,6694.000000000000000
76,05,543,PEQUE,2011,5,7.022099871820000,-75.908671209600001,05543,5543.000000000000000,6270.000000000000000,354.000000000000000,9592.000000000000000,16216.000000000000000
77,05,585,PUERTO NARE,2011,5,6.187705466870000,-74.583041489699994,05585,5585.000000000000000,2158.000000000000000,2483.000000000000000,187.000000000000000,4828.000000000000000
78,05,400,LA UNIÓN,2011,5,5.974351771710000,-75.360574707699996,05400,5400.000000000000000,3346.000000000000000,3829.000000000000000,4722.000000000000000,11897.000000000000000
79,05,411,LIBORINA,2011,5,6.677832604440000,-75.812165298200000,05411,5411.000000000000000,2727.000000000000000,454.000000000000000,2699.000000000000000,5880.000000000000000
80,05,425,MACEO,2011,5,6.553465537820000,-74.787902070499996,05425,5425.000000000000000,2065.000000000000000,801.000000000000000,308.000000000000000,3174.000000000000000
81,05,475,MURINDÓ,2011,5,6.976967166710000,-76.819986521199993,05475,5475.000000000000000,1476.000000000000000,3166.000000000000000,1676.000000000000000,6318.000000000000000
82,05,480,MUTATÁ,2011,5,7.243963172820000,-76.436704695499998,05480,5480.000000000000000,26947.000000000000000,12516.000000000000000,14549.000000000000000,54012.000000000000000
83,05,483,NARIÑO,2011,5,5.610995521880000,-75.174921294300006,05483,5483.000000000000000,13782.000000000000000,1286.000000000000000,6129.000000000000000,21197.000000000000000
84,05,495,NECHÍ,2011,5,8.088078176130001,-74.776799267300007,05495,5495.000000000000000,8178.000000000000000,3673.000000000000000,3512.000000000000000,15363.000000000000000
85,05,576,PUEBLORRICO,2011,5,5.793416084960000,-75.840577843000005,05576,5576.000000000000000,1224.000000000000000,169.000000000000000,95.000000000000000,1488.000000000000000
86,05,579,PUERTO BERRÍO,2011,5,6.490066539090000,-74.404636308999997,05579,5579.000000000000000,7504.000000000000000,3086.000000000000000,243.000000000000000,10833.000000000000000
87,05,607,RETIRO,2011,5,6.063242581570000,-75.502010579399993,05607,5607.000000000000000,384.000000000000000,1787.000000000000000,269.000000000000000,2440.000000000000000
88,05,591,PUERTO TRIUNFO,2011,5,5.884583116550000,-74.638782272000000,05591,5591.000000000000000,1847.000000000000000,5213.000000000000000,59.000000000000000,7119.000000000000000
89,05,604,REMEDIOS,2011,5,7.028793587480000,-74.690462799200006,05604,5604.000000000000000,8203.000000000000000,1428.000000000000000,2081.000000000000000,11712.000000000000000
90,05,642,SALGAR,2011,5,5.961162417620000,-75.975435961499997,05642,5642.000000000000000,6524.000000000000000,847.000000000000000,1627.000000000000000,8998.000000000000000
91,05,647,SAN ANDRÉS DE CUERQUÍA,2011,5,6.917505714900000,-75.675468027500003,05647,5647.000000000000000,2547.000000000000000,697.000000000000000,579.000000000000000,3823.000000000000000
92,05,649,SAN CARLOS,2011,5,6.187976407450000,-74.993002400400002,05649,5649.000000000000000,27583.000000000000000,1432.000000000000000,10179.000000000000000,39194.000000000000000
93,05,652,SAN FRANCISCO,2011,5,5.964172393490000,-75.101852968000003,05652,5652.000000000000000,13150.000000000000000,1588.000000000000000,6043.000000000000000,20781.000000000000000
94,05,656,SAN JERÓNIMO,2011,5,6.443063792230000,-75.727817825599999,05656,5656.000000000000000,753.000000000000000,638.000000000000000,48.000000000000000,1439.000000000000000
95,05,659,SAN JUAN DE URABÁ,2011,5,8.759490605520000,-76.528889793999994,05659,5659.000000000000000,10301.000000000000000,9844.000000000000000,2865.000000000000000,23010.000000000000000
96,05,660,SAN LUIS,2011,5,6.042865254080000,-74.994392230900004,05660,5660.000000000000000,17676.000000000000000,3699.000000000000000,14426.000000000000000,35801.000000000000000
97,05,664,SAN PEDRO DE LOS MILAGROS,2011,5,6.461318284000000,-75.560631120699995,05664,5664.000000000000000,6644.000000000000000,2741.000000000000000,644.000000000000000,10029.000000000000000
98,05,667,SAN RAFAEL,2011,5,6.293949736390000,-75.028249520399996,05667,5667.000000000000000,16871.000000000000000,1845.000000000000000,10898.000000000000000,29614.000000000000000
99,05,670,SAN ROQUE,2011,5,6.485655614870000,-75.019485734900002,05670,5670.000000000000000,4388.000000000000000,1032.000000000000000,3881.000000000000000,9301.000000000000000
100,05,628,SABANALARGA,2011,5,6.853533163770000,-75.814165993000003,05628,5628.000000000000000,3478.000000000000000,1538.000000000000000,2155.000000000000000,7171.000000000000000
101,05,756,SONSÓN,2011,5,5.712788053850000,-75.310302436100002,05756,5756.000000000000000,13052.000000000000000,3543.000000000000000,10231.000000000000000,26826.000000000000000
102,05,761,SOPETRÁN,2011,5,6.503132204380000,-75.745937366000007,05761,5761.000000000000000,1134.000000000000000,888.000000000000000,54.000000000000000,2076.000000000000000
103,05,789,TÁMESIS,2011,5,5.665176758260000,-75.714221535299998,05789,5789.000000000000000,1576.000000000000000,413.000000000000000,152.000000000000000,2141.000000000000000
104,05,679,SANTA BÁRBARA,2011,5,5.874488592440000,-75.567507332000005,05679,5679.000000000000000,2044.000000000000000,1605.000000000000000,1059.000000000000000,4708.000000000000000
105,05,686,SANTA ROSA DE OSOS,2011,5,6.645172495960000,-75.460079680000007,05686,5686.000000000000000,1940.000000000000000,1721.000000000000000,210.000000000000000,3871.000000000000000
106,05,697,EL SANTUARIO,2011,5,6.137115545210000,-75.265408308000005,05697,5697.000000000000000,2269.000000000000000,5087.000000000000000,2409.000000000000000,9765.000000000000000
107,05,736,SEGOVIA,2011,5,7.079920326950000,-74.699300037499995,05736,5736.000000000000000,12539.000000000000000,3141.000000000000000,1070.000000000000000,16750.000000000000000
108,05,842,URAMITA,2011,5,6.898876985400000,-76.174688560999996,05842,5842.000000000000000,4811.000000000000000,1799.000000000000000,2462.000000000000000,9072.000000000000000
109,05,847,URRAO,2011,5,6.314001176130000,-76.132240465999999,05847,5847.000000000000000,22570.000000000000000,4930.000000000000000,18222.000000000000000,45722.000000000000000
110,05,861,VENECIA,2011,5,5.963085925640000,-75.734534104600002,05861,5861.000000000000000,769.000000000000000,474.000000000000000,58.000000000000000,1301.000000000000000
111,05,887,YARUMAL,2011,5,6.965579699980000,-75.419598406199995,05887,5887.000000000000000,5601.000000000000000,5595.000000000000000,1660.000000000000000,12856.000000000000000
112,05,890,YOLOMBÓ,2011,5,6.595378409100000,-75.013812521500000,05890,5890.000000000000000,5161.000000000000000,1098.000000000000000,1218.000000000000000,7477.000000000000000
113,05,690,SANTO DOMINGO,2011,5,6.472524832950000,-75.165170996499995,05690,5690.000000000000000,3259.000000000000000,873.000000000000000,1193.000000000000000,5325.000000000000000
114,05,790,TARAZÁ,2011,5,7.581611352940000,-75.399710996500005,05790,5790.000000000000000,18810.000000000000000,7032.000000000000000,9051.000000000000000,34893.000000000000000
115,05,792,TARSO,2011,5,5.864841083310000,-75.822793497999996,05792,5792.000000000000000,452.000000000000000,154.000000000000000,10.000000000000000,616.000000000000000
116,05,854,VALDIVIA,2011,5,7.163137680600000,-75.439711915299995,05854,5854.000000000000000,7222.000000000000000,4836.000000000000000,1394.000000000000000,13452.000000000000000
117,05,856,VALPARAÍSO,2011,5,5.614698523440000,-75.624715195199997,05856,5856.000000000000000,431.000000000000000,272.000000000000000,9.000000000000000,712.000000000000000
118,05,858,VEGACHÍ,2011,5,6.771813273610000,-74.797533859599994,05858,5858.000000000000000,4605.000000000000000,1219.000000000000000,801.000000000000000,6625.000000000000000
119,05,873,VIGÍA DEL FUERTE,2011,5,6.588794112540000,-76.896347588599994,05873,5873.000000000000000,12087.000000000000000,1816.000000000000000,1737.000000000000000,15640.000000000000000
120,05,809,TITIRIBÍ,2011,5,6.062945864970000,-75.794708120500005,05809,5809.000000000000000,549.000000000000000,335.000000000000000,34.000000000000000,918.000000000000000
121,05,819,TOLEDO,2011,5,7.010341916270000,-75.692166541099994,05819,5819.000000000000000,2518.000000000000000,478.000000000000000,1227.000000000000000,4223.000000000000000
122,05,893,CASABE,2011,5,7.002806783030000,-73.910353615199995,05893,5893.000000000000000,12132.000000000000000,1665.000000000000000,3447.000000000000000,17244.000000000000000
123,05,895,ZARAGOZA,2011,5,7.488149672070000,-74.867961740200002,05895,5895.000000000000000,11500.000000000000000,2737.000000000000000,3829.000000000000000,18066.000000000000000
124,08,078,BARANOA,2008,5,10.794951770100001,-74.916213271000004,08078,8078.000000000000000,614.000000000000000,2242.000000000000000,6.000000000000000,2862.000000000000000
125,08,141,CANDELARIA,2012,5,10.459884837600001,-74.879808653500007,08141,8141.000000000000000,83.000000000000000,618.000000000000000,2.000000000000000,703.000000000000000
126,08,296,GALAPA,2006,5,10.905139059300000,-74.883850459399994,08296,8296.000000000000000,530.000000000000000,3843.000000000000000,9.000000000000000,4382.000000000000000
127,08,421,LURUACO,2012,5,10.610862196499999,-75.142351644900003,08421,8421.000000000000000,675.000000000000000,817.000000000000000,40.000000000000000,1532.000000000000000
128,08,433,MALAMBO,2012,5,10.857596757800000,-74.775158385300003,08433,8433.000000000000000,975.000000000000000,13682.000000000000000,30.000000000000000,14687.000000000000000
129,08,436,MANATÍ,2006,5,10.447046557800000,-74.959411405200001,08436,8436.000000000000000,155.000000000000000,399.000000000000000,8.000000000000000,562.000000000000000
130,08,549,PIOJÓ,2012,5,10.749603513000000,-75.107549050299994,08549,8549.000000000000000,431.000000000000000,230.000000000000000,26.000000000000000,687.000000000000000
131,08,560,PONEDERA,2006,5,10.641917826800000,-74.749396443699993,08560,8560.000000000000000,192.000000000000000,1984.000000000000000,3.000000000000000,2179.000000000000000
132,08,573,PUERTO COLOMBIA,2006,5,10.987491988100000,-74.951307956999997,08573,8573.000000000000000,154.000000000000000,2748.000000000000000,5.000000000000000,2907.000000000000000
133,08,606,REPELÓN,2006,5,10.494307064399999,-75.124591359600004,08606,8606.000000000000000,831.000000000000000,330.000000000000000,251.000000000000000,1412.000000000000000
134,08,638,SABANALARGA,2012,5,10.633833411199999,-74.920625124400004,08638,8638.000000000000000,869.000000000000000,3734.000000000000000,75.000000000000000,4678.000000000000000
135,08,758,SOLEDAD,2010,5,10.906179791900000,-74.793567000699994,08758,8758.000000000000000,2405.000000000000000,62128.000000000000000,170.000000000000000,64703.000000000000000
136,08,832,TUBARÁ,2012,5,10.873984552900000,-74.978611408700004,08832,8832.000000000000000,174.000000000000000,489.000000000000000,1.000000000000000,664.000000000000000
137,08,001,BARRANQUILLA,2011,5,10.979459338600000,-74.816834786800001,08001,8001.000000000000000,5939.000000000000000,117739.000000000000000,413.000000000000000,124091.000000000000000
138,08,137,CAMPO DE LA CRUZ,2011,5,10.378623105899999,-74.881251954999996,08137,8137.000000000000000,141.000000000000000,1105.000000000000000,10.000000000000000,1256.000000000000000
139,08,520,PALMAR DE VARELA,2011,5,10.740602082000001,-74.753745930199997,08520,8520.000000000000000,126.000000000000000,3064.000000000000000,2.000000000000000,3192.000000000000000
140,08,634,SABANAGRANDE,2011,5,10.790767850300000,-74.756848699599999,08634,8634.000000000000000,407.000000000000000,4835.000000000000000,20.000000000000000,5262.000000000000000
141,08,675,SANTA LUCÍA,2011,5,10.324220695799999,-74.959693677900006,08675,8675.000000000000000,108.000000000000000,520.000000000000000,2.000000000000000,630.000000000000000
142,08,685,SANTO TOMÁS,2011,5,10.759040638100000,-74.755368069200003,08685,8685.000000000000000,180.000000000000000,3090.000000000000000,10.000000000000000,3280.000000000000000
143,08,770,SUAN,2011,5,10.333698485199999,-74.880123143199995,08770,8770.000000000000000,103.000000000000000,635.000000000000000,9.000000000000000,747.000000000000000
144,11,001,BOGOTÁ, D.C.,2011,5,4.650528402640000,-74.105971599000000,11001,11001.000000000000000,7290.000000000000000,536598.000000000000000,3469.000000000000000,547357.000000000000000
145,13,052,ARJONA,2012,5,10.256201097000000,-75.345510730699999,13052,13052.000000000000000,1847.000000000000000,6303.000000000000000,347.000000000000000,8497.000000000000000
146,13,244,EL CARMEN DE BOLÍVAR,2012,5,9.718034220970001,-75.121138832699998,13244,13244.000000000000000,72023.000000000000000,3415.000000000000000,52559.000000000000000,127997.000000000000000
147,13,430,MAGANGUÉ,2006,5,9.241367466880000,-74.755667855799999,13430,13430.000000000000000,12537.000000000000000,41642.000000000000000,2291.000000000000000,56470.000000000000000
148,13,836,TURBACO,2012,5,10.335790288500000,-75.415546909000000,13836,13836.000000000000000,2142.000000000000000,4470.000000000000000,1141.000000000000000,7753.000000000000000
149,13,001,CARTAGENA DE INDIAS,2011,5,10.398816484399999,-75.501229216100000,13001,13001.000000000000000,12945.000000000000000,121634.000000000000000,1979.000000000000000,136558.000000000000000
150,13,006,ACHÍ,2011,5,8.567852430369999,-74.555491768099998,13006,13006.000000000000000,15231.000000000000000,1107.000000000000000,2522.000000000000000,18860.000000000000000
151,13,062,ARROYOHONDO,2011,5,10.252133650099999,-75.019912699800003,13062,13062.000000000000000,807.000000000000000,162.000000000000000,163.000000000000000,1132.000000000000000
152,13,074,BARRANCO DE LOBA,2011,5,8.946018513280000,-74.106214638500006,13074,13074.000000000000000,9974.000000000000000,703.000000000000000,5205.000000000000000,15882.000000000000000
153,13,140,CALAMAR,2011,5,10.251024811500001,-74.913809567000001,13140,13140.000000000000000,4048.000000000000000,457.000000000000000,164.000000000000000,4669.000000000000000
154,13,160,CANTAGALLO,2011,5,7.375411064800000,-73.916899612300000,13160,13160.000000000000000,12029.000000000000000,989.000000000000000,1122.000000000000000,14140.000000000000000
155,13,188,CICUCO,2011,5,9.275398728660001,-74.645524100299994,13188,13188.000000000000000,812.000000000000000,591.000000000000000,66.000000000000000,1469.000000000000000
156,13,030,ALTOS DEL ROSARIO,2011,5,8.792466160980000,-74.165234991600002,13030,13030.000000000000000,8931.000000000000000,715.000000000000000,2215.000000000000000,11861.000000000000000
157,13,042,ARENAL,2011,5,8.459143836970000,-73.943278364700006,13042,13042.000000000000000,4936.000000000000000,1940.000000000000000,1572.000000000000000,8448.000000000000000
158,13,212,CÓRDOBA,2011,5,9.586622995090000,-74.827507456099994,13212,13212.000000000000000,23189.000000000000000,1100.000000000000000,4179.000000000000000,28468.000000000000000
159,13,222,CLEMENCIA,2011,5,10.567632329600000,-75.325668619499993,13222,13222.000000000000000,1035.000000000000000,847.000000000000000,386.000000000000000,2268.000000000000000
160,13,248,EL GUAMO,2011,5,10.031082492099999,-74.975401147100001,13248,13248.000000000000000,3307.000000000000000,253.000000000000000,936.000000000000000,4496.000000000000000
161,13,268,EL PEÑÓN,2011,5,8.989058592230000,-73.949751875199993,13268,13268.000000000000000,1422.000000000000000,331.000000000000000,764.000000000000000,2517.000000000000000
162,13,442,MARÍA LA BAJA,2011,5,9.985133439209999,-75.303201454200007,13442,13442.000000000000000,16697.000000000000000,3779.000000000000000,16519.000000000000000,36995.000000000000000
163,13,300,HATILLO DE LOBA,2011,5,8.956662762890000,-74.077447008999997,13300,13300.000000000000000,702.000000000000000,484.000000000000000,21.000000000000000,1207.000000000000000
164,13,490,NOROSÍ,2011,5,8.527712902699999,-74.037522613400000,13490,13490.000000000000000,2090.000000000000000,4210.000000000000000,154.000000000000000,6454.000000000000000
165,13,655,SAN JACINTO DEL CAUCA,2011,5,8.249349771410000,-74.722027338999993,13655,13655.000000000000000,2637.000000000000000,887.000000000000000,845.000000000000000,4369.000000000000000
166,13,657,SAN JUAN NEPOMUCENO,2011,5,9.951381276779999,-75.083666304199994,13657,13657.000000000000000,10225.000000000000000,2485.000000000000000,18006.000000000000000,30716.000000000000000
167,13,433,MAHATES,2011,5,10.233167504600001,-75.190688594600005,13433,13433.000000000000000,3098.000000000000000,1641.000000000000000,2025.000000000000000,6764.000000000000000
168,13,440,MARGARITA,2011,5,9.160153773350000,-74.284987836499994,13440,13440.000000000000000,691.000000000000000,233.000000000000000,6.000000000000000,930.000000000000000
169,13,458,MONTECRISTO,2011,5,8.293319610050000,-74.475802450700002,13458,13458.000000000000000,19797.000000000000000,701.000000000000000,6470.000000000000000,26968.000000000000000
170,13,468,MOMPÓS,2011,5,9.241021974020001,-74.425799429700007,13468,13468.000000000000000,3080.000000000000000,1244.000000000000000,53.000000000000000,4377.000000000000000
171,13,670,SAN PABLO,2011,5,7.477475436390000,-73.924557832700003,13670,13670.000000000000000,21677.000000000000000,9063.000000000000000,18492.000000000000000,49232.000000000000000
172,13,673,SANTA CATALINA,2011,5,10.604854625600000,-75.287398975900004,13673,13673.000000000000000,789.000000000000000,324.000000000000000,178.000000000000000,1291.000000000000000
173,13,744,SIMITÍ,2011,5,7.955220135410000,-73.946366106499994,13744,13744.000000000000000,13544.000000000000000,1529.000000000000000,3858.000000000000000,18931.000000000000000
174,13,683,SANTA ROSA DE LIMA,2011,5,10.445472719000000,-75.369102429799995,13683,13683.000000000000000,8212.000000000000000,3159.000000000000000,2739.000000000000000,14110.000000000000000
175,13,688,SANTA ROSA DEL SUR,2011,5,7.963478801750000,-74.050598863199994,13688,13688.000000000000000,6169.000000000000000,3900.000000000000000,8832.000000000000000,18901.000000000000000
176,13,760,SOPLAVIENTO,2011,5,10.390522558200001,-75.135705476100000,13760,13760.000000000000000,260.000000000000000,229.000000000000000,7.000000000000000,496.000000000000000
177,13,473,MORALES,2011,5,8.275812535449999,-73.867881876100000,13473,13473.000000000000000,9681.000000000000000,2089.000000000000000,4218.000000000000000,15988.000000000000000
178,13,780,TALAIGUA NUEVO,2011,5,9.305402807829999,-74.567911851000005,13780,13780.000000000000000,677.000000000000000,913.000000000000000,21.000000000000000,1611.000000000000000
179,13,549,PINILLOS,2011,5,8.914778650690000,-74.461872241300000,13549,13549.000000000000000,6694.000000000000000,2077.000000000000000,768.000000000000000,9539.000000000000000
180,13,580,REGIDOR,2011,5,8.665499601910000,-73.823151369499996,13580,13580.000000000000000,1729.000000000000000,872.000000000000000,1083.000000000000000,3684.000000000000000
181,13,600,RÍO VIEJO,2011,5,8.589184725530000,-73.837674460700001,13600,13600.000000000000000,9758.000000000000000,868.000000000000000,2644.000000000000000,13270.000000000000000
182,13,647,SAN ESTANISLAO DE KOSTKA,2011,5,10.398799759399999,-75.152790363500003,13647,13647.000000000000000,796.000000000000000,166.000000000000000,359.000000000000000,1321.000000000000000
183,13,650,SAN FERNANDO,2011,5,9.216408066910001,-74.329270812999994,13650,13650.000000000000000,554.000000000000000,159.000000000000000,9.000000000000000,722.000000000000000
184,13,810,PUERTO RICO,2011,5,8.556467205210000,-74.264787715099999,13810,13810.000000000000000,19216.000000000000000,831.000000000000000,7626.000000000000000,27673.000000000000000
185,13,620,SAN CRISTÓBAL,2011,5,10.393944403400001,-75.064757402200001,13620,13620.000000000000000,620.000000000000000,399.000000000000000,13.000000000000000,1032.000000000000000
186,13,654,SAN JACINTO,2011,5,9.830657752520001,-75.121744799200002,13654,13654.000000000000000,16385.000000000000000,2470.000000000000000,18207.000000000000000,37062.000000000000000
187,13,838,TURBANÁ,2011,5,10.273567608100000,-75.441641663599995,13838,13838.000000000000000,557.000000000000000,200.000000000000000,45.000000000000000,802.000000000000000
188,13,873,VILLANUEVA,2011,5,10.444191734300000,-75.275808089500003,13873,13873.000000000000000,4083.000000000000000,885.000000000000000,2149.000000000000000,7117.000000000000000
189,13,894,ZAMBRANO,2011,5,9.748567725959999,-74.814959970700002,13894,13894.000000000000000,11551.000000000000000,1018.000000000000000,8554.000000000000000,21123.000000000000000
190,13,667,SAN MARTÍN DE LOBA,2011,5,8.936985918460000,-74.037768105200001,13667,13667.000000000000000,7468.000000000000000,978.000000000000000,2685.000000000000000,11131.000000000000000
191,15,238,DUITAMA,2012,5,5.823154431490000,-73.030118650000006,15238,15238.000000000000000,267.000000000000000,2457.000000000000000,5.000000000000000,2729.000000000000000
192,15,759,SOGAMOSO,2008,5,5.724862052630000,-72.923236899100004,15759,15759.000000000000000,424.000000000000000,4025.000000000000000,23.000000000000000,4472.000000000000000
193,15,047,AQUITANIA,2011,5,5.518310388910000,-72.884350515099996,15047,15047.000000000000000,580.000000000000000,199.000000000000000,247.000000000000000,1026.000000000000000
194,15,368,JERICÓ,2011,5,6.146058628930000,-72.570329924700005,15368,15368.000000000000000,243.000000000000000,16.000000000000000,7.000000000000000,266.000000000000000
195,15,377,LABRANZAGRANDE,2011,5,5.562589651260000,-72.578211376100001,15377,15377.000000000000000,1212.000000000000000,33.000000000000000,111.000000000000000,1356.000000000000000
196,15,518,PAJARITO,2011,5,5.293800671800000,-72.702566329899994,15518,15518.000000000000000,724.000000000000000,577.000000000000000,19.000000000000000,1320.000000000000000
197,15,531,PAUNA,2011,5,5.656536551760000,-73.978581582600000,15531,15531.000000000000000,592.000000000000000,202.000000000000000,30.000000000000000,824.000000000000000
198,15,542,PESCA,2011,5,5.558448018340000,-73.050890592499997,15542,15542.000000000000000,103.000000000000000,44.000000000000000,33.000000000000000,180.000000000000000
199,15,131,CALDAS,2011,5,5.554468751520000,-73.865310346399994,15131,15131.000000000000000,18.000000000000000,40.000000000000000,3.000000000000000,61.000000000000000
200,15,599,RAMIRIQUÍ,2011,5,5.401177771280000,-73.335465553299997,15599,15599.000000000000000,116.000000000000000,122.000000000000000,12.000000000000000,250.000000000000000
201,15,537,PAZ DE RÍO,2011,5,5.987680541790000,-72.748819256399997,15537,15537.000000000000000,72.000000000000000,57.000000000000000,2.000000000000000,131.000000000000000
202,15,664,SAN JOSÉ DE PARE,2011,5,6.018791743550000,-73.546173236000001,15664,15664.000000000000000,68.000000000000000,186.000000000000000,3.000000000000000,257.000000000000000
203,15,667,SAN LUIS DE GACENO,2011,5,4.818705080980000,-73.168872270400001,15667,15667.000000000000000,629.000000000000000,304.000000000000000,27.000000000000000,960.000000000000000
204,15,572,PUERTO BOYACÁ,2011,5,5.973313794550000,-74.575054138499993,15572,15572.000000000000000,4500.000000000000000,2973.000000000000000,143.000000000000000,7616.000000000000000
205,15,681,SAN PABLO DE BORBUR,2011,5,5.659017757520000,-74.066592331699994,15681,15681.000000000000000,676.000000000000000,130.000000000000000,17.000000000000000,823.000000000000000
206,15,690,SANTA MARÍA,2011,5,4.857600640750000,-73.263258762199996,15690,15690.000000000000000,218.000000000000000,176.000000000000000,24.000000000000000,418.000000000000000
207,15,646,SAMACÁ,2011,5,5.492627403540000,-73.485971456200005,15646,15646.000000000000000,48.000000000000000,696.000000000000000,2.000000000000000,746.000000000000000
208,15,660,SAN EDUARDO,2011,5,5.224206617240000,-73.076602638200001,15660,15660.000000000000000,206.000000000000000,38.000000000000000,3.000000000000000,247.000000000000000
209,15,673,SAN MATEO,2011,5,6.401834213370000,-72.554942865800001,15673,15673.000000000000000,488.000000000000000,20.000000000000000,6.000000000000000,514.000000000000000
210,15,832,TUNUNGUÁ,2011,5,5.730407979010000,-73.933035062200005,15832,15832.000000000000000,69.000000000000000,5.000000000000000,3.000000000000000,77.000000000000000
211,15,720,SATIVANORTE,2011,5,6.131333828380000,-72.708126656199994,15720,15720.000000000000000,73.000000000000000,17.000000000000000,1.000000000000000,91.000000000000000
212,15,753,SOATÁ,2011,5,6.333324480120000,-72.683420653300004,15753,15753.000000000000000,137.000000000000000,71.000000000000000,6.000000000000000,214.000000000000000
213,15,757,SOCHA,2011,5,5.996858749770000,-72.691626543300004,15757,15757.000000000000000,217.000000000000000,159.000000000000000,11.000000000000000,387.000000000000000
214,15,761,SOMONDOCO,2011,5,4.985809392180000,-73.433312229099997,15761,15761.000000000000000,68.000000000000000,87.000000000000000,1.000000000000000,156.000000000000000
215,15,839,TUTAZÁ,2011,5,6.032475912180000,-72.856347760099993,15839,15839.000000000000000,103.000000000000000,5.000000000000000,3.000000000000000,111.000000000000000
216,15,897,ZETAQUIRA,2011,5,5.284346564710000,-73.172029968499999,15897,15897.000000000000000,209.000000000000000,152.000000000000000,11.000000000000000,372.000000000000000
217,15,755,SOCOTÁ,2011,5,6.040847786120000,-72.636507874200007,15755,15755.000000000000000,650.000000000000000,48.000000000000000,54.000000000000000,752.000000000000000
218,15,135,CAMPOHERMOSO,2011,5,5.030630048770000,-73.103518210499999,15135,15135.000000000000000,523.000000000000000,85.000000000000000,8.000000000000000,616.000000000000000
219,15,550,PISBA,2011,5,5.723466539950000,-72.482730204600003,15550,15550.000000000000000,411.000000000000000,20.000000000000000,20.000000000000000,451.000000000000000
220,15,580,QUÍPAMA,2011,5,5.522985110320000,-74.181236288199997,15580,15580.000000000000000,364.000000000000000,88.000000000000000,5.000000000000000,457.000000000000000
221,15,001,TUNJA,2011,5,5.540777414550000,-73.355121167199997,15001,15001.000000000000000,237.000000000000000,3550.000000000000000,12.000000000000000,3799.000000000000000
222,15,176,CHIQUINQUIRÁ,2011,5,5.614851056890000,-73.818710714600002,15176,15176.000000000000000,357.000000000000000,1369.000000000000000,33.000000000000000,1759.000000000000000
223,15,183,CHITA,2011,5,6.187257706550000,-72.471307951599996,15183,15183.000000000000000,1016.000000000000000,90.000000000000000,124.000000000000000,1230.000000000000000
224,15,180,CHISCAS,2011,5,6.553005171510000,-72.500140390799999,15180,15180.000000000000000,488.000000000000000,19.000000000000000,43.000000000000000,550.000000000000000
225,15,425,MACANAL,2011,5,4.972217330940000,-73.319521181900001,15425,15425.000000000000000,172.000000000000000,103.000000000000000,13.000000000000000,288.000000000000000
226,15,332,GÜICÁN,2011,5,6.462929587450000,-72.412060131999993,15332,15332.000000000000000,297.000000000000000,12.000000000000000,4.000000000000000,313.000000000000000
227,15,223,CUBARÁ,2011,5,7.001709774670000,-72.108307604700002,15223,15223.000000000000000,483.000000000000000,777.000000000000000,81.000000000000000,1341.000000000000000
228,15,455,MIRAFLORES,2011,5,5.195945800000000,-73.144862610100006,15455,15455.000000000000000,665.000000000000000,557.000000000000000,29.000000000000000,1251.000000000000000
229,15,464,MONGUA,2011,5,5.752830427410000,-72.800205130899997,15464,15464.000000000000000,100.000000000000000,31.000000000000000,106.000000000000000,237.000000000000000
230,15,236,CHIVOR,2011,5,4.887625756530000,-73.368500569999995,15236,15236.000000000000000,261.000000000000000,40.000000000000000,26.000000000000000,327.000000000000000
